organism	tf_locus_tag	tf_name	tf_ortho_names	tg_locus_tag	tg_name	tg_ortho_names	interaction	tfbs_count
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11002	FOXG_11002		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11016	FOXG_11016		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11067	FOXG_11067		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11103	FOXG_11103		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11133	FOXG_11133		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11197	FOXG_11197		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11249	FOXG_11249		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11269	FOXG_11269		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11409	FOXG_11409		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11416	FOXG_11416		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11545	FOXG_11545		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11585	FOXG_11585		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11708	FOXG_11708		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11724	FOXG_11724		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_11855	FOXG_11855		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12240	FOXG_12240		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12684	FOXG_12684		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12729	FOXG_12729		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12736	FOXG_12736		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12795	FOXG_12795		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12817	FOXG_12817		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12822	FOXG_12822		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12849	FOXG_12849		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12919	FOXG_12919		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_12929	FOXG_12929		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13073	FOXG_13073		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13097	FOXG_13097		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13140	FOXG_13140		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13157	FOXG_13157		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13210	FOXG_13210		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13248	FOXG_13248		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13366	FOXG_13366		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13381	FOXG_13381		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13474	FOXG_13474		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13477	FOXG_13477		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13484	FOXG_13484		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13713	FOXG_13713		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13734	FOXG_13734		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13736	FOXG_13736		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13800	FOXG_13800		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_13874	FOXG_13874		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_14491	FOXG_14491		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_14501	FOXG_14501		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_15265	FOXG_15265		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_15460	FOXG_15460		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_15630	FOXG_15630		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_15631	FOXG_15631		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_15661	FOXG_15661		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_15683	FOXG_15683		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_15727	FOXG_15727		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_15798	FOXG_15798		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_16245	FOXG_16245		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_16469	FOXG_16469		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_16535	FOXG_16535		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_16844	FOXG_16844		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_16916	FOXG_16916		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_17397	FOXG_17397		NaN	0
Foxysporum	FOXG_11084	FOXG_11084	FGSG_01618	FOXG_17487	FOXG_17487		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00020	FOXG_00020		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00021	FOXG_00021		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00064	FOXG_00064		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00118	FOXG_00118		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00136	FOXG_00136		+	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00163	FOXG_00163		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00170	FOXG_00170		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00193	FOXG_00193		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00197	FOXG_00197		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00199	FOXG_00199		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00248	FOXG_00248		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00274	FOXG_00274		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00288	FOXG_00288		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00316	FOXG_00316		-	2
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00319	FOXG_00319		+	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00325	FOXG_00325		+	2
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00350	FOXG_00350		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00357	FOXG_00357		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00362	FOXG_00362		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00405	FOXG_00405		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00418	FOXG_00418		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00425	FOXG_00425		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00436	FOXG_00436		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00466	FOXG_00466		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00467	FOXG_00467		+	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00474	FOXG_00474		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00478	FOXG_00478		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00509	FOXG_00509		-	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00535	FOXG_00535		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00540	FOXG_00540		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00545	FOXG_00545		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00616	FOXG_00616		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00619	FOXG_00619		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00624	FOXG_00624		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00631	FOXG_00631		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00635	FOXG_00635		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00680	FOXG_00680		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00687	FOXG_00687		NaN	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00735	FOXG_00735		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00745	FOXG_00745		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00760	FOXG_00760		NaN	3
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00801	FOXG_00801		+	2
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00808	FOXG_00808		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00838	FOXG_00838		-	4
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00877	FOXG_00877		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00898	FOXG_00898		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00902	FOXG_00902		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00951	FOXG_00951		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_00957	FOXG_00957		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00984	FOXG_00984		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_00993	FOXG_00993		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01052	FOXG_01052		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01063	FOXG_01063		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01066	FOXG_01066		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01119	FOXG_01119		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01233	FOXG_01233		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01257	FOXG_01257		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01298	FOXG_01298		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01413	RPS1	RPS1	NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01428	FOXG_01428		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01433	FOXG_01433		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01446	FOXG_01446		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01465	FOXG_01465		-	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01519	FOXG_01519		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01527	FOXG_01527		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01540	FOXG_01540		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01555	FOXG_01555		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01570	FOXG_01570		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01577	FOXG_01577		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01583	FOXG_01583		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01626	FOXG_01626		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01638	FOXG_01638		+	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01662	FOXG_01662		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01669	FOXG_01669		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01698	FOXG_01698		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01713	FOXG_01713		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01725	FOXG_01725		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01747	FOXG_01747		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01789	FOXG_01789		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01797	FOXG_01797		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01810	FOXG_01810		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01814	FOXG_01814		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01840	FOXG_01840		NaN	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01877	FOXG_01877		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01880	FOXG_01880		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01899	FOXG_01899		-	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01901	FOXG_01901		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01908	FOXG_01908		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01946	FOXG_01946		NaN	2
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01963	FOXG_01963		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_01984	FOXG_01984		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_01996	FOXG_01996		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02047	FOXG_02047		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02049	FOXG_02049		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02087	FOXG_02087		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02120	FOXG_02120		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_02234	FOXG_02234		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02269	FOXG_02269		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_02399	FOXG_02399		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_02400	FOXG_02400		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02401	FOXG_02401		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02402	FOXG_02402		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02442	FOXG_02442		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02456	FOXG_02456		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02474	FOXG_02474		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_02478	FOXG_02478		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02500	FOXG_02500		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02528	FOXG_02528		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02628	FOXG_02628		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_02654	FOXG_02654		NaN	2
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02668	FOXG_02668		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02762	FOXG_02762		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02808	FOXG_02808		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_02816	FOXG_02816		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_02917	FOXG_02917		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_02979	FOXG_02979		NaN	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03001	FOXG_03001		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03025	FOXG_03025		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03029	FOXG_03029		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03032	FOXG_03032		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03042	FOXG_03042		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03046	FOXG_03046		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03066	FOXG_03066		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03099	FOXG_03099		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03128	FOXG_03128		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03157	FOXG_03157		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03198	FOXG_03198		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03199	FOXG_03199		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03215	FOXG_03215		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03231	FOXG_03231		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03298	FOXG_03298		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03314	FOXG_03314		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03337	FOXG_03337		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03338	FOXG_03338		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03342	FOXG_03342		+	1
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03368	FOXG_03368		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03369	FOXG_03369		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03464	FOXG_03464		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03525	FOXG_03525		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03545	FOXG_03545		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03558	FOXG_03558		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03591	FOXG_03591		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03653	FOXG_03653		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03656	FOXG_03656		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03680	FOXG_03680		-	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03703	FOXG_03703		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03739	FOXG_03739		-	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03747	FOXG_03747		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03777	FOXG_03777		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03788	FOXG_03788		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03842	FOXG_03842		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_03900	FOXG_03900		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_03933	FOXG_03933		-	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04001	FOXG_04001		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04026	FOXG_04026		-	2
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04072	FOXG_04072		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04090	FOXG_04090		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04111	FOXG_04111		+	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04117	FOXG_04117		+	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04118	FOXG_04118		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04120	FOXG_04120		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04148	FOXG_04148		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04152	FOXG_04152		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04159	FOXG_04159		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04181	FOXG_04181		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04220	FOXG_04220		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04243	FOXG_04243		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04255	FOXG_04255		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04260	FOXG_04260		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04278	FOXG_04278		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04368	FOXG_04368		-	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04394	FOXG_04394		NaN	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04431	FOXG_04431		+	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04444	FOXG_04444		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04460	FOXG_04460		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04553	FOXG_04553		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04575	FOXG_04575		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04724	FOXG_04724		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04866	FOXG_04866		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04867	FOXG_04867		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_04929	FOXG_04929		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_04992	FOXG_04992		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05014	FOXG_05014		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05110	FOXG_05110		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05122	FOXG_05122		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05161	FOXG_05161		NaN	2
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05170	FOXG_05170		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05218	FOXG_05218		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05231	FOXG_05231		-	4
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05237	FOXG_05237		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05258	FOXG_05258		-	1
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05267	FOXG_05267		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05275	FOXG_05275		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05333	FOXG_05333		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05362	FOXG_05362		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05364	FOXG_05364		NaN	2
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05386	FOXG_05386		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05391	FOXG_05391		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05414	FOXG_05414		-	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05421	FOXG_05421		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05429	FOXG_05429		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05453	FOXG_05453		-	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05456	FOXG_05456		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05483	FOXG_05483		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05485	FOXG_05485		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05504	FOXG_05504		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05514	FOXG_05514		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05547	FOXG_05547		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05669	FOXG_05669		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05706	FOXG_05706		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05707	FOXG_05707		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05708	FOXG_05708		-	2
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05733	FOXG_05733		+	0
Foxysporum	FOXG_11142	FOXG_11142	vad-5	FOXG_05766	FOXG_05766		+	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05800	FOXG_05800		NaN	0
Foxysporum	FOXG_11142	FOXG_11142	FGSG_01564	FOXG_05861	FOXG_05861		NaN	4
